X,Y,Z,OBJECTID,lsoa01cd,lsoa01nm,GlobalID
516432,149212,300,30538,E01030538,Mole Valley 010D,{D500BC57-EAC6-4CDD-8BE7-CFAED5C11FB6}
515298,156393,300,30539,E01030539,Mole Valley 005A,{8DE20F49-A389-41EC-B62F-0DDD1637131B}
515173,155591,300,30540,E01030540,Mole Valley 005B,{928D458E-4B99-4329-B880-A260C90A9236}
514279,155823,300,30541,E01030541,Mole Valley 005C,{98B7E5A7-B514-4B1D-8181-07B7162CF241}
514603,156316,300,30542,E01030542,Mole Valley 005D,{BE2AD550-FC7E-4166-96B4-3435F0AC1747}
514200,156408,300,30543,E01030543,Mole Valley 005E,{DE98FE57-5BAA-44ED-8288-37D067F2C266}
517103,145794,300,30544,E01030544,Mole Valley 011A,{C26CE14A-635B-4C64-8615-A98DA51967C2}
517261,147483,300,30545,E01030545,Mole Valley 011B,{D31AEBA9-2306-4AD1-AF69-33B4E55C63C6}
517429,147866,300,30546,E01030546,Mole Valley 011C,{0A7F7077-F6C4-45ED-9D3B-DE188BF077A1}
516964,147818,300,30547,E01030547,Mole Valley 011D,{FED798BB-9EB6-4E6D-A4D6-EB89C7DB52AA}
516207,157742,300,30548,E01030548,Mole Valley 003A,{02AA61A2-2048-4A88-92E4-E39D29190757}
516389,157306,300,30549,E01030549,Mole Valley 003B,{87725107-1725-4355-B0AB-BA910DAD565A}
516732,156935,300,30550,E01030550,Mole Valley 003C,{EE7DCDC8-96A0-4BFD-B412-F95ACC65CB8B}
516417,158072,300,30551,E01030551,Mole Valley 003D,{AE9BD519-E720-4924-987C-F34A1CB284A4}
516935,156565,300,30552,E01030552,Mole Valley 004B,{19DADA19-7CEA-44C7-813F-5230F50E12C1}
517077,156246,300,30553,E01030553,Mole Valley 004C,{2E6D8ECE-CC43-4897-8857-3C46AE3FC68C}
517419,155428,300,30554,E01030554,Mole Valley 004D,{E0BC70F2-BFDA-466E-A38F-4B2ECF393977}
512415,145590,300,30555,E01030555,Mole Valley 012B,{97C15FF2-0045-4D82-8EE5-42466D5522D7}
517090,151626,300,30556,E01030556,Mole Valley 009D,{C483E186-905B-4FA9-BC9B-466C64ACCDA6}
513602,139164,300,30557,E01030557,Mole Valley 012C,{46CE1979-F41E-43AF-B379-881CD38139C3}
514202,148634,300,30558,E01030558,Mole Valley 012D,{06676816-BDC0-4F86-BB41-984DD30DA8F3}
525210,159180,300,30559,E01030559,Reigate and Banstead 002A,{38968A1C-810E-49F4-B954-8F5F7B0DD592}
525152,159840,300,30560,E01030560,Reigate and Banstead 002B,{9E2CB74A-5246-444A-B12D-70B9CF13931F}
525917,160079,300,30561,E01030561,Reigate and Banstead 002C,{75827F99-4934-401C-9B6B-80158023F074}
524950,158931,300,30562,E01030562,Reigate and Banstead 002D,{AC991C67-267C-47CC-8023-B61E1D813C89}
525582,160447,300,30563,E01030563,Reigate and Banstead 002E,{0CDC0119-8341-4125-9269-88A705EB0A14}
525451,160006,300,30564,E01030564,Reigate and Banstead 002F,{705AFAE1-21BA-4244-B8A8-8C1244CAE0D4}
527092,159888,300,30565,E01030565,Reigate and Banstead 004A,{242DE568-1819-4059-8A2A-8ADC8DD60E34}
527538,159494,300,30566,E01030566,Reigate and Banstead 004B,{CA173B7E-AFB2-4345-9E83-FE11FCD40720}
527648,157202,300,30567,E01030567,Reigate and Banstead 004C,{BC1A299A-D369-40AF-A7CC-1B2D14095A60}
527875,158636,300,30568,E01030568,Reigate and Banstead 004D,{18EE6BA3-B6DE-4FF6-A5C1-7F4F84A78B12}
528826,156400,300,30569,E01030569,Reigate and Banstead 004E,{BB24D320-3A3C-46EC-8B1A-CD4D70BC7C3E}
527779,147791,300,30570,E01030570,Reigate and Banstead 014A,{0A25E12C-8FDD-4506-9E09-EB22C8F3D16D}
528204,147491,300,30571,E01030571,Reigate and Banstead 014B,{CB14FDC3-6284-46C8-B59D-C42FC4A56BF5}
528393,147974,300,30572,E01030572,Reigate and Banstead 014C,{94FD1CBC-FB26-4143-B3B7-865D72AB03CA}
528208,149439,300,30573,E01030573,Reigate and Banstead 014D,{78D6B6AB-F88F-4D1A-B8C0-E03B5B606D00}
527816,149343,300,30574,E01030574,Reigate and Banstead 014E,{B0663E47-D1CD-47FC-94F0-D400284CB48E}
528261,143266,300,30575,E01030575,Reigate and Banstead 018A,{AE1C4D12-A854-44A6-99D0-2AB6D15B48F9}
528496,144032,300,30576,E01030576,Reigate and Banstead 018B,{238FC364-98DC-4735-AC61-560C3C053E02}
528838,142511,300,30577,E01030577,Reigate and Banstead 018C,{D7509A89-E825-4FF8-BFAA-2C067EAC22B6}
528433,142276,300,30578,E01030578,Reigate and Banstead 018D,{FAA9ABF1-59D7-448F-BCC0-17C028695B45}
527997,142562,300,30579,E01030579,Reigate and Banstead 018E,{5CAA6D0F-50EF-487B-B491-E078F45DB513}
528860,143720,300,30580,E01030580,Reigate and Banstead 017A,{2AEEC22C-6713-4D20-8CDF-011A0D3968DB}
529239,143678,300,30581,E01030581,Reigate and Banstead 017B,{90608E12-6251-4072-91B1-EB00AA46B29D}
529452,143532,300,30582,E01030582,Reigate and Banstead 017C,{26613F81-D898-4390-944F-36BAC050C738}
529502,142619,300,30583,E01030583,Reigate and Banstead 017D,{1A885D6F-6587-48AA-AFF1-5FB65BBE3809}
527447,144229,300,30584,E01030584,Reigate and Banstead 016A,{429198A2-3895-4023-A0F1-00F36DA48D9A}
527974,144254,300,30585,E01030585,Reigate and Banstead 016B,{0ABD9C6A-C299-47E2-9774-CA7A8FB67049}
527342,143686,300,30586,E01030586,Reigate and Banstead 016C,{E27058AE-15E4-40C1-BBBC-C31AA18F07EF}
527972,143720,300,30587,E01030587,Reigate and Banstead 016D,{91B1BFFD-765D-414A-A0E1-D78ADBB9CC3F}
527639,143230,300,30588,E01030588,Reigate and Banstead 016E,{EB667F10-F175-4C0F-A063-D68A137A71DA}
525314,156361,300,30589,E01030589,Reigate and Banstead 007A,{E04C8F5F-DD40-4FD8-B92F-691361D72D0C}
524927,153668,300,30590,E01030590,Reigate and Banstead 007B,{907EFC20-7ECD-4099-A33A-80326D6C81F5}
524637,154730,300,30591,E01030591,Reigate and Banstead 007C,{F13CB1A3-ADA4-4A4D-8E21-760C921070C0}
524427,157498,300,30592,E01030592,Reigate and Banstead 007D,{EB73B890-9A78-4FBF-9D08-EFD8AD071807}
527267,149347,300,30593,E01030593,Reigate and Banstead 012A,{EA964597-6ED9-41BA-BE32-29E6972BB699}
526009,149202,300,30594,E01030594,Reigate and Banstead 013A,{B1CBD8BB-B69B-40DA-BB98-532338B67D12}
526585,149097,300,30595,E01030595,Reigate and Banstead 013B,{86E3EF58-BE70-4547-A7D2-203D23A2A4D5}
526440,149744,300,30596,E01030596,Reigate and Banstead 012B,{6B74834D-E00B-4554-BCE7-B6E78FC93CE4}
525857,149721,300,30597,E01030597,Reigate and Banstead 012C,{717BEB6A-64BB-4D2E-A716-29CA62018021}
528975,153417,300,30598,E01030598,Reigate and Banstead 009A,{4A3F84F8-3553-4D7D-9C30-DC551038CA27}
529574,153015,300,30599,E01030599,Reigate and Banstead 008A,{4F78AD4A-5BBD-4199-9821-78E3FEC7C97E}
529693,152683,300,30600,E01030600,Reigate and Banstead 008B,{EE9446BD-0792-4A97-9F88-13A07D548E53}
529969,153079,300,30601,E01030601,Reigate and Banstead 008C,{33351763-D852-4686-A3B2-AF6D45F4DA46}
529219,152295,300,30602,E01030602,Reigate and Banstead 008D,{36B2D5F5-DD89-4D46-A040-D123D4D5E393}
523758,160086,300,30603,E01030603,Reigate and Banstead 001A,{F67D135F-2192-4218-AEF1-AE065CE8A45F}
524111,159979,300,30604,E01030604,Reigate and Banstead 001B,{D7D8C4D6-05AF-4445-AA9D-FE3F4071DB52}
523334,159673,300,30605,E01030605,Reigate and Banstead 001C,{5CBBEE81-3D13-4BEB-B8D0-612A2004075A}
523019,159216,300,30606,E01030606,Reigate and Banstead 003A,{862D0AAE-ADDF-43C5-99D0-C64DC6F689A9}
524324,159483,300,30607,E01030607,Reigate and Banstead 001D,{185518AF-048F-427A-9022-4E1720AEB8B3}
523071,157074,300,30608,E01030608,Reigate and Banstead 005A,{F44840A6-B8F6-42E2-AEDC-C1DF41C72CEA}
523566,157401,300,30609,E01030609,Reigate and Banstead 005B,{8F67D8A0-825C-433E-B880-62EDEF0F520C}
528510,151989,300,30610,E01030610,Reigate and Banstead 011A,{8525670E-0D9F-493E-819A-64F6EB7DADA1}
528263,151448,300,30611,E01030611,Reigate and Banstead 011B,{D6589B25-0A97-4AF3-81A0-CCF072CC21CD}
528448,150825,300,30612,E01030612,Reigate and Banstead 011C,{8F118948-FA23-4743-BFD6-9E8DDECDF64A}
527712,150080,300,30613,E01030613,Reigate and Banstead 011D,{70FAB0FE-0907-45E5-9791-54D61F58B9E3}
528388,150011,300,30614,E01030614,Reigate and Banstead 011E,{534CC061-6501-46EE-B2E4-DAF6DDD4DB46}
527632,150584,300,30615,E01030615,Reigate and Banstead 010A,{4ACBFBEA-D49F-4400-9D65-AE58B3DCC3AE}
527101,151182,300,30616,E01030616,Reigate and Banstead 010B,{B8B8031D-29E5-4A54-841F-E3BEAA4BCDDB}
527636,151100,300,30617,E01030617,Reigate and Banstead 010C,{6AEFCED3-F21E-4CC2-813E-6B2AB5FB3557}
527924,151820,300,30618,E01030618,Reigate and Banstead 010D,{5F5B9D11-9E94-4DAC-8EDD-AB041257A1A0}
527444,151429,300,30619,E01030619,Reigate and Banstead 010E,{8CC10C19-998D-4611-A300-51AD7956D603}
525458,150285,300,30620,E01030620,Reigate and Banstead 012D,{73A0F40C-49AF-4CA8-BA1E-F2FDFFFA7E90}
526277,150348,300,30621,E01030621,Reigate and Banstead 012E,{F3E622CE-ABE2-44D9-82EB-DB15239C0FD5}
527183,150326,300,30622,E01030622,Reigate and Banstead 010F,{907C4C3A-0CE2-4278-8F6A-343F0007EB2F}
524613,150528,300,30623,E01030623,Reigate and Banstead 009B,{81734AB9-F23B-49A7-9EE5-1FC27D729A10}
526331,150800,300,30624,E01030624,Reigate and Banstead 009C,{EB1EC54B-83CA-4B1B-9A69-72F17CD2ED5A}
526196,151625,300,30625,E01030625,Reigate and Banstead 009D,{E5D66873-F435-4B0B-BFED-BC0649A53F6E}
525102,151336,300,30626,E01030626,Reigate and Banstead 009E,{700E06E0-D745-4AE5-A3D2-FCE96DB23F0A}
525614,150872,300,30627,E01030627,Reigate and Banstead 009F,{7C9B60A3-9EF3-4F8F-A170-E79168E2929F}
527174,145832,300,30628,E01030628,Reigate and Banstead 015A,{59266D2A-10E1-4A2D-8836-1979605DE7FB}
528587,146094,300,30629,E01030629,Reigate and Banstead 015B,{81D1CAB7-2EB7-47C2-B163-597E8DED3810}
525417,148864,300,30630,E01030630,Reigate and Banstead 013C,{F3E48978-CAF3-4666-AFF4-A2BE64C02600}
525021,148846,300,30631,E01030631,Reigate and Banstead 013D,{DD0AF79D-DB02-46EA-8FA0-648A642F3243}
525506,148295,300,30632,E01030632,Reigate and Banstead 015C,{F6B5D476-81A2-42AF-B5E4-1ABF4BE6A68D}
525843,148347,300,30633,E01030633,Reigate and Banstead 015D,{FB78AC1F-9A73-4FAD-A53F-24998408E524}
526273,148319,300,30634,E01030634,Reigate and Banstead 015E,{F80B4B4E-D530-4E8E-B3D5-064833D93013}
522378,154966,300,30635,E01030635,Reigate and Banstead 006A,{865131CC-FE4C-4732-99B4-1564EEE9D9AF}
523659,156955,300,30636,E01030636,Reigate and Banstead 006B,{4A5C4F6B-3BB9-4AB1-9470-7149F464D389}
522843,156561,300,30637,E01030637,Reigate and Banstead 006C,{0DC5DDCB-71C2-4FEA-98C2-75079AFC0170}
523437,156316,300,30638,E01030638,Reigate and Banstead 006D,{DED13643-7D96-4A2E-AAC7-F43D0F4F8C0F}
522885,155547,300,30639,E01030639,Reigate and Banstead 006E,{48CF4F98-45C7-4606-9A7C-8D2AB766E4D3}
523337,157813,300,30640,E01030640,Reigate and Banstead 005C,{DB43AC97-00DD-45CE-8123-858DA6AC1FA4}
522821,158336,300,30641,E01030641,Reigate and Banstead 003B,{8BBBCA74-A3D2-4FD7-B2EF-03143F1444F4}
523346,158322,300,30642,E01030642,Reigate and Banstead 003C,{6C474F11-F7DB-41D6-8AEA-DE9172C63F34}
522824,157468,300,30643,E01030643,Reigate and Banstead 005D,{5DEE46A0-F2B3-40CE-BB54-323F37411F20}
524255,158557,300,30644,E01030644,Reigate and Banstead 003D,{2EC919CE-781D-4C34-A059-531F06CF1CE2}
505073,164401,300,30645,E01030645,Runnymede 009A,{66212EC8-3BDB-44CE-BC81-8A5FC061DBE4}
505770,164590,300,30646,E01030646,Runnymede 009B,{F8D57955-ADA2-4E9D-9BB2-FD70566FA25C}
506208,164859,300,30647,E01030647,Runnymede 007A,{F11054C2-1C8D-4464-832D-227922A9F8C9}
504620,164680,300,30648,E01030648,Runnymede 007B,{610BC0D4-CC10-4140-AE2D-1F7524A31939}
505145,164921,300,30649,E01030649,Runnymede 007C,{69B1C4A2-498D-48E0-9149-F80E91733E6B}
504659,165030,300,30650,E01030650,Runnymede 007D,{C97DD919-69F1-42EB-BAD1-EB15DD2809D7}
504829,165800,300,30651,E01030651,Runnymede 007E,{D0791DFC-35FD-49F3-A58E-01C4991733DE}
504603,166290,300,30652,E01030652,Runnymede 006A,{2DE5FD5D-DF08-4666-8462-793F17D6E5F0}
504276,166470,300,30653,E01030653,Runnymede 006B,{E6CBC38A-A192-463C-BEC7-7AE6A0B5B710}
505115,166486,300,30654,E01030654,Runnymede 006C,{1A31D267-D0E9-4CD9-8B8A-C4AC86D643DB}
503368,165581,300,30655,E01030655,Runnymede 007F,{28ACBE0E-76BF-45A1-B423-161C0EA4E5E3}
503422,167046,300,30656,E01030656,Runnymede 004A,{0D72413B-23AD-4BBD-8E58-CCD0BE2017AA}
503620,166663,300,30657,E01030657,Runnymede 006D,{D06A16BB-6875-40F5-B79A-BE656B71AF82}
504608,168172,300,30658,E01030658,Runnymede 004B,{06F5E8A5-748E-4CCA-BF1D-390C6F5AEA1E}
504063,167133,300,30659,E01030659,Runnymede 006E,{E0A07EBF-C32E-4A17-9360-6AFF75894492}
504346,163886,300,30660,E01030660,Runnymede 009C,{02C87BF7-B3A7-4AAF-8D0A-D3689C6B8488}
503666,163550,300,30661,E01030661,Runnymede 009D,{A7FB53E6-BAB6-4CA1-85AD-72A76E2BF81A}
503620,164512,300,30662,E01030662,Runnymede 007G,{C34D824D-7AAD-4153-A2A3-C86AC38C2778}
502961,170836,300,30663,E01030663,Runnymede 003A,{4750E5C8-B8AE-4A3E-9328-A9978B56C6D7}
502070,171099,300,30664,E01030664,Runnymede 003B,{B3D7B438-71BE-4732-B080-B6E5FD4398DD}
502377,171150,300,30665,E01030665,Runnymede 003C,{F9CECAE9-6BCB-4938-A23C-5EA646E3C5F8}
502881,171296,300,30666,E01030666,Runnymede 003D,{DB3D74D6-ACB8-4E95-86BC-D5789C14F71B}
501212,171068,300,30667,E01030667,Runnymede 001A,{74DDDAAD-773E-4062-AED6-3A0DF141DFAE}
501247,171590,300,30668,E01030668,Runnymede 001B,{232B5F56-E09B-4033-A114-57A6F47A3D63}
500576,170960,300,30669,E01030669,Runnymede 001C,{30869995-40AD-4E33-AB52-C09FAD85DB43}
500739,170702,300,30670,E01030670,Runnymede 001D,{B8EB929A-6B9C-457B-A276-D4FEA4BF2912}
501736,166051,300,30677,E01030677,Runnymede 008A,{11B9EB28-3475-475A-A91A-70F8152575E5}
502574,163922,300,30678,E01030678,Runnymede 008B,{C0B78895-457F-4788-AF70-A11BD8B7F0A4}
501377,163736,300,30679,E01030679,Runnymede 008C,{43FF03E6-E071-4B13-8759-509FC4DE4DA4}
502542,163506,300,30680,E01030680,Runnymede 008D,{69B39AB9-7FAD-4F70-B084-534387E70C13}
505276,162399,300,30681,E01030681,Runnymede 010A,{8988D717-9F13-46A5-819D-3DB7067B83EB}
504612,162344,300,30682,E01030682,Runnymede 010B,{C6D88B1A-7A4B-489E-B3C5-89CF18B801BC}
505463,163187,300,30683,E01030683,Runnymede 010C,{ACF32E4F-33AF-45C2-A6FB-9AFB52DB9EC8}
504875,163983,300,30684,E01030684,Runnymede 009E,{4AB76856-50CA-4AA8-A836-2A3ABC54259C}
501973,168859,300,30685,E01030685,Runnymede 004C,{894C0D3E-7F9E-443D-8C52-B519206A2E1F}
503470,169815,300,30686,E01030686,Runnymede 004D,{3DB1A8BA-64A2-485B-BA99-472A8364568E}
501919,170448,300,30687,E01030687,Runnymede 003E,{A25CAD6B-D0DB-4106-81D8-1FA06479F8D0}
502315,170354,300,30688,E01030688,Runnymede 003F,{062A3EB2-DCD0-4228-B2B8-A9589BEA7210}
500509,168246,300,30690,E01030690,Runnymede 005B,{3F7805D1-0528-41B0-B5AD-5332E369F0C2}
504213,161741,300,30693,E01030693,Runnymede 010D,{66E9AC4B-5D8A-4770-8B39-2BBCB79AAFBF}
504727,161948,300,30694,E01030694,Runnymede 010E,{8936A908-6BD4-444A-8267-5D94A381EC24}
503659,161698,300,30695,E01030695,Runnymede 010F,{3095758F-ED0A-4184-B41A-0899E0F820AD}
504131,162190,300,30696,E01030696,Runnymede 010G,{0EF6C56C-B5AE-4334-95D3-CAA3787E4F5E}
508304,170947,300,30697,E01030697,Spelthorne 006A,{602262AE-6571-4FAE-852A-E3FEF4CD4B38}
508323,170640,300,30698,E01030698,Spelthorne 006B,{C7B20B8D-CB12-4961-BCC0-06A628C2E87B}
508926,170913,300,30699,E01030699,Spelthorne 006C,{35126F20-7A36-45E2-9D46-A009FEFC00E4}
508932,170524,300,30700,E01030700,Spelthorne 006D,{D8C58B8E-9CA3-4EE1-B820-E72A8E286347}
507892,171089,300,30701,E01030701,Spelthorne 005A,{9E66F269-E3D8-4AC8-8ED3-F7DA2ED7C3B0}
507478,171237,300,30702,E01030702,Spelthorne 005B,{D4C98575-A3E9-4B6F-A445-063804723DEA}
507703,171698,300,30703,E01030703,Spelthorne 005C,{D963711B-9E50-4FFE-8C76-895843C7444B}
507215,171560,300,30704,E01030704,Spelthorne 005D,{EF3A8D45-7CB7-4779-880D-444D3D2DC691}
507369,170881,300,30705,E01030705,Spelthorne 005E,{84A81891-8F6E-470D-B132-7A73596F8CA8}
508288,171599,300,30706,E01030706,Spelthorne 005F,{AE0B357B-455D-4068-938D-85992A384ADD}
506220,172471,300,30707,E01030707,Spelthorne 003A,{D074B49D-C483-4569-A011-F05FFEC0BB92}
505911,172191,300,30708,E01030708,Spelthorne 003B,{CB18CD68-EEBA-43D4-BD9D-46A71B89C681}
506789,173196,300,30709,E01030709,Spelthorne 002A,{98C30FEA-8513-4281-A72B-02CD9C6F3B78}
506263,173433,300,30710,E01030710,Spelthorne 002B,{76824373-55D3-478A-BDEB-92366E052695}
506153,173053,300,30711,E01030711,Spelthorne 002C,{1E297FDE-DC62-4A5C-88C4-D957F5718A82}
506802,171794,300,30712,E01030712,Spelthorne 003C,{9366A1E7-18F1-49CB-9BD4-6930304C3DD5}
506387,171562,300,30713,E01030713,Spelthorne 003D,{42BBCADE-4ED4-4E31-8C40-AEE88F6189E8}
505945,171804,300,30714,E01030714,Spelthorne 003E,{09156490-66B7-465A-BC25-DBCAF760B7CF}
506099,171297,300,30715,E01030715,Spelthorne 003F,{E4AF4B34-B7AB-4960-8E59-CFBEA122DB22}
506603,171290,300,30716,E01030716,Spelthorne 003G,{596D23E6-A331-46BB-9EF5-7FCBFB0A856C}
509415,169131,300,30717,E01030717,Spelthorne 011A,{83BF2688-F625-4BA1-AE14-5BC3CA9C45C4}
509891,169363,300,30718,E01030718,Spelthorne 011B,{A0DBB5F4-A593-408A-A042-C4BB4B4227FB}
509145,168209,300,30719,E01030719,Spelthorne 011C,{BBBC692D-5835-4D67-8C8A-7A70106A1B84}
510245,168414,300,30720,E01030720,Spelthorne 011D,{90E3DD71-B517-4FF9-8ACE-66725F39752C}
505829,168793,300,30721,E01030721,Spelthorne 012A,{4EB91A75-3628-48C4-9847-DD8B96927287}
507898,168872,300,30722,E01030722,Spelthorne 012B,{24AD5063-22DE-4042-8B67-1DA2077E2BD8}
506888,168047,300,30723,E01030723,Spelthorne 012C,{14636B68-E051-451D-85D3-9F07FFA08762}
507343,167795,300,30724,E01030724,Spelthorne 012D,{40461C04-6332-4C45-98F5-B9DFDE1BE9C0}
508525,170190,300,30725,E01030725,Spelthorne 006E,{8F81819C-807E-438C-BD6E-2BB3628904BD}
504712,170286,300,30726,E01030726,Spelthorne 009A,{96DE3266-8B72-434C-9102-F669629A1078}
503904,170419,300,30727,E01030727,Spelthorne 009B,{0B697B1D-8E7B-43FF-B1D1-CD1767FB6256}
504184,169885,300,30728,E01030728,Spelthorne 009C,{67DAF175-CB35-4718-A4FC-35072AAA6DC3}
505373,170079,300,30729,E01030729,Spelthorne 007A,{46D0DDFC-C7BF-4B04-8891-EE0ACBA324D7}
507393,166972,300,30730,E01030730,Spelthorne 013A,{A6CE5FE4-9FFE-4E40-8CA9-0E3E29BF8ED5}
508585,167575,300,30731,E01030731,Spelthorne 013B,{D459D58C-5C7F-44CE-B2A1-AECEBB30B5C3}
508877,167033,300,30732,E01030732,Spelthorne 013C,{717C40ED-8083-4ECB-A228-220DAB7BF71F}
508147,167141,300,30733,E01030733,Spelthorne 013D,{2F83B75A-BE32-4EE1-8110-8229D1AF7077}
504584,171832,300,30734,E01030734,Spelthorne 004A,{756DFA4C-05BE-431B-AF3A-11BB902588CE}
503221,172098,300,30735,E01030735,Spelthorne 004B,{92D106AE-FF30-49F5-96C1-ACC24B6266B8}
503929,171669,300,30736,E01030736,Spelthorne 004C,{790BDF9C-66AF-4B65-900E-4167382AB993}
504542,171334,300,30737,E01030737,Spelthorne 004D,{8B5D6A0A-EFE9-46B4-BE45-38498767B110}
504012,171046,300,30738,E01030738,Spelthorne 004E,{49075B7A-46C3-4D0B-905B-FB9BB0DCF710}
505644,170530,300,30739,E01030739,Spelthorne 007B,{B02A7BF9-BD45-4525-9436-8062920CB198}
505576,171017,300,30740,E01030740,Spelthorne 007C,{D8E42F66-A158-4F11-BAC0-21B53CE0B2B9}
505030,170823,300,30741,E01030741,Spelthorne 007D,{344B556E-4069-4FE6-B049-86A1B28BC7A0}
504575,170670,300,30742,E01030742,Spelthorne 009D,{D23D9D8D-86C9-4A9F-B790-A1BAE014B336}
505627,174314,300,30743,E01030743,Spelthorne 001A,{334AE025-7986-41DA-B7D3-9988321B5F12}
506056,174168,300,30744,E01030744,Spelthorne 001B,{01A46728-161E-4E6B-9EDD-2E2B8F51AD5A}
505657,173616,300,30745,E01030745,Spelthorne 001C,{F5E9F5A2-CB6F-495C-99B8-DCA42FFD5C38}
506072,173819,300,30746,E01030746,Spelthorne 002D,{0CCD37EA-E3EA-41C5-B680-8DF131866F61}
504115,174645,300,30747,E01030747,Spelthorne 001D,{39FE4B9E-4149-4FD6-8BD2-3181EE8D5F1B}
509923,170810,300,30748,E01030748,Spelthorne 008A,{142D8189-58F5-46B1-A469-09787EB6E6E5}
510304,170834,300,30749,E01030749,Spelthorne 008B,{ACCFFAB2-FC7D-4C1D-A4BB-4B2532B9B949}
509625,170758,300,30750,E01030750,Spelthorne 008C,{69246F67-A7A3-4146-93B1-CB4EFF9C02DA}
509796,170360,300,30751,E01030751,Spelthorne 008D,{2EE33B23-E2A0-4BAA-90D7-C3DD01FACFE5}
509544,170138,300,30752,E01030752,Spelthorne 008E,{61C69FE3-3EC4-426B-9628-BD5BDEB209AE}
510803,168898,300,30753,E01030753,Spelthorne 010A,{F523B780-9EDB-4282-994E-E8B5FB039F37}
510468,169459,300,30754,E01030754,Spelthorne 010B,{828CCDC6-9A5E-48B3-9A7E-99664379E3DD}
510811,169705,300,30755,E01030755,Spelthorne 010C,{CDE698B8-6616-4F66-AD69-CEE1C9B253D7}
511542,169276,300,30756,E01030756,Spelthorne 010D,{5ABAC1A6-085B-4848-B865-B00AF2FD1265}
533359,150282,300,30812,E01030812,Tandridge 008A,{A7F66421-20DA-4958-A573-83BBF6C4FD65}
530489,149918,300,30813,E01030813,Tandridge 008B,{35501DA5-DEF7-4712-8484-BE42ADCE9B6B}
530579,148513,300,30814,E01030814,Tandridge 008C,{374AF921-3E32-4D12-A431-B283558E5460}
532231,151373,300,30815,E01030815,Tandridge 008D,{88B58A27-EA5A-4232-AF43-B91B05517DF6}
533634,143191,300,30816,E01030816,Tandridge 011A,{5993F2EE-4AC6-430A-9A96-0BF79BEFADE9}
531544,144182,300,30817,E01030817,Tandridge 011B,{A205EAAC-F372-4141-9ADC-C80825ED561F}
531724,143308,300,30818,E01030818,Tandridge 011C,{AABDE111-B46B-47AF-A506-A51F60146158}
531931,141462,300,30819,E01030819,Tandridge 011D,{7F29664A-C952-4097-9490-4658299F4FA6}
532142,155041,300,30820,E01030820,Tandridge 005A,{E4E12AD3-BA3A-40AC-A4E3-EE7E536C0DE9}
540542,142553,300,30821,E01030821,Tandridge 010A,{261A282C-7431-4321-9B35-2C264F36B5EB}
539661,141438,300,30822,E01030822,Tandridge 010B,{81EC401B-1DBA-4276-98B8-78F2682722A2}
535942,140123,300,30823,E01030823,Tandridge 011E,{49E43D64-AD10-4DCD-9302-3401C2DCDFCD}
535127,152290,300,30824,E01030824,Tandridge 009A,{F09CE7B4-AFAD-4E93-A412-D0F5C18C9373}
535133,151548,300,30825,E01030825,Tandridge 009B,{5B738FF1-A2D0-422D-96E7-964D5A834F00}
536513,148493,300,30826,E01030826,Tandridge 009C,{152AA261-DBFD-43B0-8689-F56969545260}
535906,146414,300,30827,E01030827,Tandridge 009D,{A92F27C6-5D81-40AD-9B5B-D908EF37848C}
533532,154332,300,30828,E01030828,Tandridge 004A,{AC32C64D-FA81-4454-9856-2DD7BB3660D0}
534014,155073,300,30829,E01030829,Tandridge 004B,{2D183E35-2594-4176-952E-261AFC688D4A}
534439,154736,300,30830,E01030830,Tandridge 004C,{D1BFA39E-8BE0-43AB-AF4C-7F3D0BAE1D21}
540270,152836,300,30831,E01030831,Tandridge 006A,{82FA6A72-4F1E-4922-ACC0-3C87B4BC8D70}
541727,152136,300,30832,E01030832,Tandridge 006B,{AF1A3285-8473-4D18-9DB4-0BB45FF98E31}
538419,143535,300,30833,E01030833,Tandridge 010C,{BF05959C-C107-4751-8C9B-629C83EE85DC}
538861,144939,300,30834,E01030834,Tandridge 010D,{B60B6433-5D3E-474A-953B-43B84930F1F1}
539024,143967,300,30835,E01030835,Tandridge 010E,{5AE9D0A6-7B74-441A-B7F1-6E4443E690AC}
539226,153036,300,30836,E01030836,Tandridge 006C,{69F5047F-8712-4516-BF27-DE49FDC7A4E3}
538815,153654,300,30837,E01030837,Tandridge 006D,{02B2C62E-408E-4A86-9B7F-26CB8C8720EF}
538007,150624,300,30838,E01030838,Tandridge 006E,{38E96F63-8217-4921-BF1F-F6741EA9A4AC}
539102,152440,300,30839,E01030839,Tandridge 006F,{0AA9C7EF-F76A-4C73-9739-DD66AE8B0329}
540366,151338,300,30840,E01030840,Tandridge 007A,{D5E44FC6-4FE5-49B2-B7E4-5AB8B0E1B0B5}
539863,151480,300,30841,E01030841,Tandridge 007B,{3C1D610B-6928-46E6-B58D-187F3E59D787}
540548,150930,300,30842,E01030842,Tandridge 007C,{77EA78EC-DF1E-434D-9991-7883D39F184B}
539977,150583,300,30843,E01030843,Tandridge 007D,{868A7345-1CBD-4976-A8D9-D06DC643FE58}
532913,156925,300,30844,E01030844,Tandridge 003A,{97869788-8764-4D71-B3CF-5FBF82EBA4D2}
532664,156701,300,30845,E01030845,Tandridge 003B,{3DA00C47-E0C0-403A-8649-8A01306FAAC9}
533220,156696,300,30846,E01030846,Tandridge 003C,{F9C430EA-30B7-41F4-91B9-ECFAF316B8F5}
